Station code,Date,SO2,NO2,O3,CO,PM10,PM2.5
121,2018-04-12,0.5572916666666666,0.4876760563380282,0.43074324324324326,0.38132295719844356,0.5172558922558923,0.28620218579234974
121,2018-04-13,0.4635416666666667,0.6320422535211269,0.32263513513513503,0.48459792477302205,0.42213804713804715,0.29030054644808745
121,2018-04-14,0.375,0.33861502347417843,0.4831081081081081,0.3535181582360571,0.22222222222222224,0.2452185792349727
121,2018-04-15,0.4166666666666667,0.32100938967136156,0.47409909909909914,0.40912775616083014,0.6820286195286195,0.45969945355191255
121,2018-04-16,0.421875,0.5140845070422536,0.4222972972972972,0.46473735408560307,0.4288720538720539,0.43852459016393447
121,2018-04-17,0.5260416666666666,0.7065727699530516,0.4054054054054053,0.5560959792477302,0.6536195286195287,0.5806010928961749
121,2018-04-18,0.6666666666666651,0.7699530516431925,0.37499999999999994,0.5084306095979247,0.720959595959596,0.6704234972677595
121,2018-04-19,0.8124999999999938,0.6514084507042254,0.5121058558558558,0.4965142671854734,0.7619949494949495,0.6758879781420766
121,2018-04-20,0.8281249999999986,0.811619718309859,0.403153153153153,0.6871757457846952,0.8215488215488217,0.805327868852459
121,2018-04-21,0.6666666666666651,0.5434272300469482,0.36824324324324326,0.5839007782101168,0.5528198653198654,0.532103825136612
121,2018-04-22,0.4322916666666667,0.4970657276995305,0.3170045045045045,0.4409046692607004,0.3872053872053873,0.36885245901639346
121,2018-04-23,0.265625,0.29518779342722995,0.4836711711711712,0.3058527885862516,0.10479797979797982,0.1413934426229508
121,2018-04-24,0.2864583333333333,0.35387323943661975,0.4363738738738739,0.3058527885862516,0.10395622895622897,0.09494535519125684
121,2018-04-25,0.40625,0.7001173708920189,0.27195945945945943,0.579928664072633,0.4208754208754209,0.5020491803278689
121,2018-04-26,0.5208333333333334,0.5534037558685446,0.46396396396396394,0.448848897535668,0.4583333333333334,0.5355191256830601
121,2018-04-27,0.7447916666666635,0.5616197183098591,0.49436936936936937,0.46870946822308696,0.6422558922558923,0.7404371584699455
121,2018-04-28,0.5624999999999994,0.5387323943661972,0.4397522522522522,0.4567931258106355,0.654882154882155,0.5560109289617486
121,2018-04-29,0.6171874999999969,0.45481220657277,0.6328828828828829,0.4885700389105059,0.5925925925925927,0.6055327868852459
121,2018-04-30,0.6901041666666661,0.40140845070422543,0.6402027027027027,0.5362354085603113,0.8110269360269361,0.7206284153005464
121,2018-05-01,0.4010416666666667,0.3855633802816902,0.46959459459459457,0.49254215304798965,0.6405723905723907,0.8595786044556536
121,2018-05-02,0.3697916666666667,0.42312206572769956,0.31137387387387383,0.4766536964980545,0.48400673400673405,0.6602301387137454
121,2018-05-03,0.3229166666666667,0.28931924882629106,0.4594594594594595,0.3495460440985733,0.38468013468013473,0.3128415300546448
121,2018-05-04,0.4322916666666667,0.3022300469483568,0.6052927927927928,0.2780479896238651,0.5212542087542088,0.3538251366120219
121,2018-05-05,0.46875,0.22769953051643196,0.7832207207207208,0.2581874189364462,0.4793771043771044,0.375
121,2018-05-06,0.265625,0.27816901408450706,0.5118243243243243,0.2780479896238651,0.18055555555555558,0.21311475409836067
121,2018-05-07,0.328125,0.44659624413145543,0.3603603603603604,0.36940661478599224,0.42466329966329974,0.3729508196721312
121,2018-05-08,0.265625,0.26173708920187794,0.49268018018018017,0.21449416342412453,0.22811447811447813,0.1557377049180328
121,2018-05-09,0.2708333333333333,0.2881455399061032,0.4898648648648649,0.20654993514915695,0.28493265993266,0.1997950819672131
121,2018-05-10,0.5208333333333323,0.4336854460093897,0.46621621621621623,0.3098249027237354,0.5601851851851852,0.5908469945355191
121,2018-05-11,0.3802083333333333,0.4556924882629108,0.5481418918918919,0.38132295719844356,0.6973905723905726,0.7578551912568307
121,2018-05-12,0.3671875,0.5126173708920189,0.29729729729729726,0.42501621271076523,0.3636363636363637,0.42213114754098363
121,2018-05-13,0.3541666666666667,0.2699530516431925,0.3817567567567568,0.3217412451361868,0.3615319865319866,0.49658469945355194
121,2018-05-14,0.4947916666666667,0.4330985915492958,0.44538288288288275,0.49254215304798965,0.8161300505050506,0.9050948248151721
121,2018-05-15,0.5052083333333334,0.5938967136150235,0.41047297297297297,0.6553988326848249,0.7754103535353537,0.8131428801028608
121,2018-05-16,0.28125,0.29988262910798125,0.08474099099099099,0.2542153047989624,0.30218855218855223,0.36270491803278687
121,2018-05-17,0.2708333333333333,0.36913145539906106,0.09177927927927872,0.2820201037613489,0.15656565656565657,0.18442622950819673
121,2018-05-18,0.265625,0.30105633802816906,0.09009009009008921,0.23038261997405965,0.12836700336700338,0.1325136612021858
121,2018-05-19,0.25,0.2476525821596244,0.09684684684684607,0.20654993514915695,0.1544612794612795,0.12158469945355192
121,2018-05-20,0.2604166666666667,0.24471830985915496,0.10641891891891836,0.2184662775616083,0.1188973063973064,0.10860655737704918
121,2018-05-21,0.3125,0.35093896713615025,0.3091216216216213,0.2542153047989624,0.2571548821548822,0.2342896174863388
121,2018-05-22,0.3645833333333333,0.4178403755868545,0.36148648648648646,0.34160181582360577,0.4116161616161616,0.47404371584699456
121,2018-05-23,0.3020833333333333,0.2617370892018779,0.5011261261261262,0.22641050583657588,0.521885521885522,0.24043715846994537
121,2018-05-24,0.59375,0.37734741784037557,0.5906531531531531,0.3535181582360571,0.9155393217893218,0.4979508196721312
121,2018-05-25,0.5885416666666662,0.482981220657277,0.6458333333333334,0.43296044098573283,0.9185656164822832,0.6270491803278689
